device_id,now+0h,now+1h,now+2h,now+3h,now+4h,now+5h,LATITUDE,LONGTITUDE,GRID
74DA3895E000,36.67,36.565427140084,37.707019294314,38.261557487071,38.564641724370006,38.743393647065,23.015347,120.19984299999999,"(7, 2)"
74DA3895E012,30.0,33.788963740354,34.774282804505,35.361097647999,35.747434979191,36.017141119861,22.991408,120.23068500000001,"(8, 2)"
74DA3895E014,41.0,65.38858030778401,72.147579117983,76.65664794455999,78.872098333643,79.29817865951101,23.046011,120.445935,"(7, 2)"
74DA3895E018,41.67,44.29231993522,45.285487165815,45.900664238713,46.305376730797995,46.581534757463,23.007987,120.216866,"(7, 2)"
74DA3895E01A,37.0,39.061145937346,40.51379901336,41.329737836569,41.851694143706005,42.21015878285,23.296904,120.1689,"(7, 2)"
74DA3895E028,48.0,41.662807424446996,41.272297248095,40.930160907366,40.565624321335,40.160467912085,22.615658,120.300079,"(9, 2)"
74DA3895E030,34.0,34.445862466648,35.607761896468,36.104155691381,36.344499931189,36.467345646015,22.960313,120.17008899999999,"(8, 2)"
74DA3895E03E,27.0,33.696234756892,37.965635126011,41.602014894448,44.956244910361995,45.426242639523004,22.853401,120.546448,"(8, 2)"
74DA3895E046,52.5,46.478200959459,46.735172391232005,46.848508330433,46.55218764054,46.072851181482,23.285872,120.364628,"(7, 2)"
74DA3895E048,41.33,32.96064921491,33.608763241807,34.08988482275,34.469839862349,34.783418940370005,23.290371,120.32975,"(7, 2)"
74DA3895E04A,52.0,44.09265112814,44.52449359489199,44.967028593316,45.42508746789,45.90362792577599,23.258062,120.372772,"(7, 2)"
74DA3895E04C,43.33,42.416818310033996,42.789256748052004,43.122285595754995,43.420237512391004,43.686913221948004,22.971907,120.35325,"(8, 2)"
74DA3895E050,39.67,40.32598568693,40.735711071965,41.248219960979,41.885304179674,42.670825538498,23.185799,120.25276799999999,"(7, 2)"
74DA3895E054,34.0,39.492441205411,41.935524498353,43.716864432594,45.051339116768,46.069846766028995,23.218492,120.106794,"(7, 2)"
74DA3895E056,42.5,46.761643342818004,50.944173853274,54.549644584586,57.169217642026,58.915163263751005,23.198368,120.159668,"(7, 2)"
74DA3895E058,41.5,41.863446947455,43.911533876391,45.427585061916,46.576050395165005,47.460326656597005,23.219843,120.161368,"(7, 2)"
74DA3895E05E,41.5,41.777877975492004,42.071954782811,42.298994237685,42.451626512628,42.546274949609,22.939905,120.333431,"(8, 2)"
74DA3895E062,49.67,45.00216508381,47.184677924372,48.853103501019,50.312487202798,51.512249752722,23.187834,120.26553500000001,"(7, 2)"
74DA3895E070,35.25,40.81771262587,40.49782035118,40.230642643730995,40.097007718802,40.042782276671,24.113000000000003,120.62200000000001,"(4, 2)"
74DA3895E084,44.0,38.733533483091,40.399314434625,41.768349816349,42.909166825387004,43.869910836261,22.763647,120.307602,"(8, 2)"
74DA3895E08A,45.0,47.173214600396996,48.631019090829,49.775565120207006,50.370296481682,50.529375680949,22.733816,120.24968700000001,"(8, 2)"
74DA3895E08C,28.5,42.718126827590005,44.209539144214,50.567397039172,55.730324298888,57.605953690053994,22.881872,120.49196599999999,"(8, 2)"
74DA3895E090,38.5,40.00503123756,41.040414720047,41.737453882388,42.171304789573,42.421479793386,22.776047,120.448921,"(8, 2)"
74DA3895E098,8.67,7.434726356202001,12.997481870555001,16.778287970983,18.436865998627997,18.056663240446998,23.011,120.204,"(7, 2)"
74DA3895E09C,16.0,16.643035936382,15.521050934482,14.894992036621002,14.529689600875,14.311310224761,22.903000000000002,121.12799999999999,"(8, 3)"
74DA3895E0A2,48.0,38.209107982692,38.76710347053,39.206171063111,39.499467674755,39.697188650743996,22.795382,120.23485600000001,"(8, 2)"
74DA3895E0B2,34.0,37.559650122427,38.943911848702,39.694327756936005,40.158050575423005,40.465349154936,23.214648999999998,120.135993,"(7, 2)"
74DA3895E0B6,36.0,42.437861812011,43.263931506349,43.63881175639499,43.836173491927006,43.945932838595,23.12285,120.19955,"(7, 2)"
74DA3895E0B8,39.25,41.749535744413,43.405499982858,44.682689127759,46.140010171468,47.724025101262,23.122916,120.209291,"(7, 2)"
74DA3895E0C0,38.5,40.186480192298,41.994427109129,42.455153404392,42.427835004026,42.337651734126,23.028194,120.19983799999999,"(7, 2)"
74DA3895E0C4,40.33,39.794117903600004,41.240626665133,42.452420469071996,43.495149208647,44.409935477248,23.065155999999998,120.197861,"(7, 2)"
74DA3895E0CC,36.0,44.452190420025,64.401435071694,71.136952026381,70.839743181198,70.878271539486,23.076952,120.116459,"(7, 2)"
74DA3895E0D4,38.0,45.451654946638,46.861807940461,47.600658324128,48.097947391322,48.474400506385,23.098957000000002,120.225021,"(7, 2)"
74DA3895E0D8,40.0,49.81166023393,50.769870953474,50.772783637777,50.772914755117,50.772920663287,23.048906,120.17470900000001,"(7, 2)"
74DA3895E0E0,41.25,41.749085552449,42.226196904370006,42.638438840924,42.993476831063006,43.301133993080995,24.195,120.56,"(4, 2)"
74DA3895E0E6,46.67,45.328497943739,45.179800035022,45.188458728232,45.134086597326004,45.03413312193499,22.994305999999998,120.30868400000001,"(8, 2)"
74DA3895E0EE,39.0,39.089825081016,39.526871837619,39.966437748602,40.394804344776,40.797662888535,22.594219,120.33530400000001,"(9, 2)"
74DA3895E0F2,68.5,49.836724809027004,50.524996635234004,51.095140487611,51.570590257169,51.969576205457,22.617067000000002,120.36433400000001,"(9, 2)"
74DA3895E106,53.25,61.816596774591,59.892051270008004,58.149606944830005,56.729202822759,55.601262298487995,23.3171844,120.51063719999999,"(6, 2)"
74DA3895E110,38.0,35.575682463284004,36.921408070042,37.657246336557996,38.100886113751,38.382865189353,22.993725,120.17623999999999,"(8, 2)"
74DA3895E11A,49.5,44.923504214175,46.406034288409,47.818641825723,48.911856082110994,49.696081360727995,22.680021,120.304245,"(9, 2)"
74DA3895E124,45.0,45.464323955355,45.999502364105,46.483218680033,46.914086015500004,47.27035880640099,22.598186,120.33406799999999,"(9, 2)"
74DA3895E126,50.67,51.424308770901,51.56256568059,51.853035782789,52.051269241257,52.182535012944,22.678879000000002,120.35507199999999,"(9, 2)"
74DA3895E13A,45.0,43.064170855638,44.126427496259005,45.112099376478994,45.915686290438,46.545775064874,22.690432,120.293304,"(9, 2)"
74DA3895E146,46.5,42.476004238609995,42.355493085399,42.322756966998,42.307110692615,42.294237155839,22.617319000000002,120.349319,"(9, 2)"
74DA3895E148,29.67,55.163191585454996,63.107301921522996,67.55127619986101,68.663942469364,65.720040181588,23.019682,120.567039,"(7, 2)"
74DA3895E150,42.5,38.114013713021,38.254178705422,38.420574475328,38.612976938934004,38.830374838076,22.656597,120.321243,"(9, 2)"
74DA3895E156,38.5,33.067036173688,34.595473427456,35.436087739108,35.682293389394005,35.945113043754,22.646639,120.29866799999999,"(9, 2)"
74DA3895E158,40.75,37.956144965557996,38.035198633608,38.153191767298004,38.278755863487,38.401410521713,23.124226,120.310825,"(7, 2)"
74DA3895E164,41.0,38.361150837655,38.908162057305,39.359577735631,39.745015339539,40.082828291422,23.032712,120.302353,"(7, 2)"
74DA3895E172,41.5,42.589574121983,42.795244559928996,43.380593975524995,43.869739569212,44.113734627381,22.753557,120.357574,"(8, 2)"
74DA3895E174,43.0,40.657004983293,42.62093271173,44.320179079179,45.82440882531299,47.185218104657004,22.790751,120.33888999999999,"(8, 2)"
74DA3895E17E,46.0,46.18100452099,46.146815229232,45.905481602509994,45.694527857926,45.508239056477,22.595606,120.34116399999999,"(9, 2)"
74DA3895E184,51.0,36.166289082286,36.602099781714,36.997161537363,37.365583589259,37.716481730736,22.861828,120.230309,"(8, 2)"
74DA3895E186,40.67,49.375461128521,50.281532059650004,50.592193240486004,50.627843700105,50.57741342708,22.834251000000002,120.36939199999999,"(8, 2)"
74DA3895E19A,32.5,42.22162834057,44.595671983693,47.107180256041005,49.259783029228004,50.71020531869701,23.077988,120.429822,"(7, 2)"
74DA3895E1A8,44.25,42.419620021863,43.647108784193,44.378798283647,44.851434301982,45.171391153274,22.945451000000002,120.229906,"(8, 2)"
74DA3895E1AC,39.33,41.699222647999,42.609274152206,43.171658284980005,43.54637758093799,43.807710456915,23.004136,120.230907,"(7, 2)"
74DA3895E1B0,48.0,40.344503521634,38.62134934855,38.900635520159994,39.933715853459994,39.702931301279,23.217467000000003,120.364966,"(7, 2)"
74DA3895E1B8,43.0,42.122541247272004,43.740731456018,44.675166737233,45.261248556908996,45.644146056294005,23.267129999999998,120.246101,"(7, 2)"
74DA38A7794E,25.0,20.097388498863,20.125370699026,20.416204580798,20.738365148921,21.019480312584,24.99,121.535,"(1, 4)"
74DA38A7952E,30.0,30.012322918154002,30.020899705970002,30.026867645231,30.031019542133002,30.033907658814996,1.3219999999999998,103.869,"(0, 0)"
74DA38A79530,27.0,26.046087515317996,25.594769581008002,25.381201234444,25.279406813605,25.230476629433,1.3519999999999999,103.944,"(0, 0)"
74DA38A79538,30.5,28.566357956182,27.941100055014,27.515315453693,27.222744211588,27.020643270184003,1.3530000000000002,103.944,"(0, 0)"
74DA38AF4718,21.75,25.113157446634002,24.76631475585,24.455155116948,24.175848277546,23.924993053631,24.135,120.645,"(4, 2)"
74DA38AF471C,32.5,31.190308169724002,30.123490889202,28.945690552206997,28.146477641729003,27.852357636253,22.636,120.353,"(9, 2)"
74DA38AF471E,37.0,50.666875674096005,51.529044345902,52.191479030844,52.649896779554005,52.942054083390005,24.031,120.67299999999999,"(4, 2)"
74DA38AF472C,21.67,19.039416847120002,19.131175201834,19.640259450275,20.345536163364,21.092453116237,25.058000000000003,121.523,"(1, 4)"
74DA38AF472E,18.33,20.717183695718,21.816035645844998,22.687033427373,23.419550144253996,24.084238455629002,23.037,120.255,"(7, 2)"
74DA38AF4730,41.67,42.064667708385,41.465876195827,41.141623969145,40.954194639033,40.841958734467,24.158,120.745,"(4, 3)"
74DA38AF474A,34.0,38.572381231646,38.637179734205,38.694820665589,38.745798080941,38.790647324731005,24.158,120.714,"(4, 3)"
